date,symbol,open,high,low,close,adjusted_close,volume,ticker
2015-11-02,SWPPX,5.565000057220459,5.565000057220459,5.565000057220459,5.565000057220459,2.660100221633911,0,SWPPX
2015-11-03,SWPPX,5.579999923706055,5.579999923706055,5.579999923706055,5.579999923706055,2.6672704219818115,0,SWPPX
2015-11-04,SWPPX,5.561699867248535,5.561699867248535,5.561699867248535,5.561699867248535,2.6585233211517334,0,SWPPX
2015-11-05,SWPPX,5.556700229644775,5.556700229644775,5.556700229644775,5.556700229644775,2.6561331748962402,0,SWPPX
2015-11-06,SWPPX,5.554999828338623,5.554999828338623,5.554999828338623,5.554999828338623,2.655320405960083,0,SWPPX
2015-11-09,SWPPX,5.501699924468994,5.501699924468994,5.501699924468994,5.501699924468994,2.62984299659729,0,SWPPX
2015-11-10,SWPPX,5.51170015335083,5.51170015335083,5.51170015335083,5.51170015335083,2.6346230506896973,0,SWPPX
2015-11-11,SWPPX,5.494999885559082,5.494999885559082,5.494999885559082,5.494999885559082,2.6266400814056396,0,SWPPX
2015-11-12,SWPPX,5.418300151824951,5.418300151824951,5.418300151824951,5.418300151824951,2.5899767875671387,0,SWPPX
2015-11-13,SWPPX,5.35830020904541,5.35830020904541,5.35830020904541,5.35830020904541,2.5612971782684326,0,SWPPX
2015-11-16,SWPPX,5.438300132751465,5.438300132751465,5.438300132751465,5.438300132751465,2.5995373725891113,0,SWPPX
2015-11-17,SWPPX,5.433300018310547,5.433300018310547,5.433300018310547,5.433300018310547,2.597147226333618,0,SWPPX
2015-11-18,SWPPX,5.519999980926514,5.519999980926514,5.519999980926514,5.519999980926514,2.6385905742645264,0,SWPPX
2015-11-19,SWPPX,5.514999866485596,5.514999866485596,5.514999866485596,5.514999866485596,2.636199712753296,0,SWPPX
2015-11-20,SWPPX,5.5366997718811035,5.5366997718811035,5.5366997718811035,5.5366997718811035,2.646573066711426,0,SWPPX
2015-11-23,SWPPX,5.53000020980835,5.53000020980835,5.53000020980835,5.53000020980835,2.6433703899383545,0,SWPPX
2015-11-24,SWPPX,5.5366997718811035,5.5366997718811035,5.5366997718811035,5.5366997718811035,2.646573066711426,0,SWPPX
2015-11-25,SWPPX,5.5366997718811035,5.5366997718811035,5.5366997718811035,5.5366997718811035,2.646573066711426,0,SWPPX
2015-11-27,SWPPX,5.5416998863220215,5.5416998863220215,5.5416998863220215,5.5416998863220215,2.64896297454834,0,SWPPX
2015-11-30,SWPPX,5.514999866485596,5.514999866485596,5.514999866485596,5.514999866485596,2.636199712753296,0,SWPPX
2015-12-01,SWPPX,5.574999809265137,5.574999809265137,5.574999809265137,5.574999809265137,2.6648805141448975,0,SWPPX
2015-12-02,SWPPX,5.514999866485596,5.514999866485596,5.514999866485596,5.514999866485596,2.636199712753296,0,SWPPX
2015-12-03,SWPPX,5.436699867248535,5.436699867248535,5.436699867248535,5.436699867248535,2.5987720489501953,0,SWPPX
2015-12-04,SWPPX,5.548299789428711,5.548299789428711,5.548299789428711,5.548299789428711,2.652117967605591,0,SWPPX
2015-12-07,SWPPX,5.510000228881836,5.510000228881836,5.510000228881836,5.510000228881836,2.633810520172119,0,SWPPX
2015-12-08,SWPPX,5.473299980163574,5.473299980163574,5.473299980163574,5.473299980163574,2.616267442703247,0,SWPPX
2015-12-09,SWPPX,5.431700229644775,5.431700229644775,5.431700229644775,5.431700229644775,2.5963828563690186,0,SWPPX
2015-12-10,SWPPX,5.445000171661377,5.445000171661377,5.445000171661377,5.445000171661377,2.602740526199341,0,SWPPX
2015-12-11,SWPPX,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,2.5525496006011963,0,SWPPX
2015-12-14,SWPPX,5.366700172424316,5.366700172424316,5.366700172424316,5.366700172424316,2.565312147140503,0,SWPPX
2015-12-15,SWPPX,5.423299789428711,5.423299789428711,5.423299789428711,5.423299789428711,2.592367172241211,0,SWPPX
2015-12-16,SWPPX,5.501699924468994,5.501699924468994,5.501699924468994,5.501699924468994,2.62984299659729,0,SWPPX
2015-12-17,SWPPX,5.420000076293945,5.420000076293945,5.420000076293945,5.420000076293945,2.590789318084717,0,SWPPX
2015-12-18,SWPPX,5.323299884796143,5.323299884796143,5.323299884796143,5.323299884796143,2.5445663928985596,0,SWPPX
2015-12-21,SWPPX,5.198299884796143,5.198299884796143,5.198299884796143,5.198299884796143,2.565293073654175,0,SWPPX
2015-12-22,SWPPX,5.244999885559082,5.244999885559082,5.244999885559082,5.244999885559082,2.588338851928711,0,SWPPX
2015-12-23,SWPPX,5.309999942779541,5.309999942779541,5.309999942779541,5.309999942779541,2.620415449142456,0,SWPPX
2015-12-24,SWPPX,5.301700115203857,5.301700115203857,5.301700115203857,5.301700115203857,2.616319417953491,0,SWPPX
2015-12-28,SWPPX,5.289999961853027,5.289999961853027,5.289999961853027,5.289999961853027,2.6105456352233887,0,SWPPX
2015-12-29,SWPPX,5.346700191497803,5.346700191497803,5.346700191497803,5.346700191497803,2.638526678085327,0,SWPPX
2015-12-30,SWPPX,5.309999942779541,5.309999942779541,5.309999942779541,5.309999942779541,2.620415449142456,0,SWPPX
2015-12-31,SWPPX,5.260000228881836,5.260000228881836,5.260000228881836,5.260000228881836,2.595741033554077,0,SWPPX
2016-01-04,SWPPX,5.179999828338623,5.179999828338623,5.179999828338623,5.179999828338623,2.5562617778778076,0,SWPPX
2016-01-05,SWPPX,5.190000057220459,5.190000057220459,5.190000057220459,5.190000057220459,2.561197280883789,0,SWPPX
2016-01-06,SWPPX,5.125,5.125,5.125,5.125,2.529120683670044,0,SWPPX
2016-01-07,SWPPX,5.003300189971924,5.003300189971924,5.003300189971924,5.003300189971924,2.4690632820129395,0,SWPPX
2016-01-08,SWPPX,4.948299884796143,4.948299884796143,4.948299884796143,4.948299884796143,2.4419214725494385,0,SWPPX
2016-01-11,SWPPX,4.9532999992370605,4.9532999992370605,4.9532999992370605,4.9532999992370605,2.4443886280059814,0,SWPPX
2016-01-12,SWPPX,4.991700172424316,4.991700172424316,4.991700172424316,4.991700172424316,2.463338613510132,0,SWPPX
2016-01-13,SWPPX,4.868299961090088,4.868299961090088,4.868299961090088,4.868299961090088,2.402442455291748,0,SWPPX
2016-01-14,SWPPX,4.948299884796143,4.948299884796143,4.948299884796143,4.948299884796143,2.4419214725494385,0,SWPPX
2016-01-15,SWPPX,4.843299865722656,4.843299865722656,4.843299865722656,4.843299865722656,2.3901047706604004,0,SWPPX
2016-01-19,SWPPX,4.84499979019165,4.84499979019165,4.84499979019165,4.84499979019165,2.390944004058838,0,SWPPX
2016-01-20,SWPPX,4.789999961853027,4.789999961853027,4.789999961853027,4.789999961853027,2.363801956176758,0,SWPPX
2016-01-21,SWPPX,4.815000057220459,4.815000057220459,4.815000057220459,4.815000057220459,2.3761396408081055,0,SWPPX
2016-01-22,SWPPX,4.9116997718811035,4.9116997718811035,4.9116997718811035,4.9116997718811035,2.4238595962524414,0,SWPPX
2016-01-25,SWPPX,4.835000038146973,4.835000038146973,4.835000038146973,4.835000038146973,2.386009454727173,0,SWPPX
2016-01-26,SWPPX,4.903299808502197,4.903299808502197,4.903299808502197,4.903299808502197,2.4197142124176025,0,SWPPX
2016-01-27,SWPPX,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,2.393411159515381,0,SWPPX
2016-01-28,SWPPX,4.876699924468994,4.876699924468994,4.876699924468994,4.876699924468994,2.4065873622894287,0,SWPPX
2016-01-29,SWPPX,4.998300075531006,4.998300075531006,4.998300075531006,4.998300075531006,2.4665958881378174,0,SWPPX
2016-02-01,SWPPX,4.996699810028076,4.996699810028076,4.996699810028076,4.996699810028076,2.465806007385254,0,SWPPX
2016-02-02,SWPPX,4.903299808502197,4.903299808502197,4.903299808502197,4.903299808502197,2.4197142124176025,0,SWPPX
2016-02-03,SWPPX,4.928299903869629,4.928299903869629,4.928299903869629,4.928299903869629,2.43205189704895,0,SWPPX
2016-02-04,SWPPX,4.936699867248535,4.936699867248535,4.936699867248535,4.936699867248535,2.4361965656280518,0,SWPPX
2016-02-05,SWPPX,4.846700191497803,4.846700191497803,4.846700191497803,4.846700191497803,2.3917829990386963,0,SWPPX
2016-02-08,SWPPX,4.778299808502197,4.778299808502197,4.778299808502197,4.778299808502197,2.3580286502838135,0,SWPPX
2016-02-09,SWPPX,4.776700019836426,4.776700019836426,4.776700019836426,4.776700019836426,2.357239007949829,0,SWPPX
2016-02-10,SWPPX,4.776700019836426,4.776700019836426,4.776700019836426,4.776700019836426,2.357239007949829,0,SWPPX
2016-02-11,SWPPX,4.718299865722656,4.718299865722656,4.718299865722656,4.718299865722656,2.328418731689453,0,SWPPX
2016-02-12,SWPPX,4.811699867248535,4.811699867248535,4.811699867248535,4.811699867248535,2.374511241912842,0,SWPPX
2016-02-16,SWPPX,4.89169979095459,4.89169979095459,4.89169979095459,4.89169979095459,2.413989543914795,0,SWPPX
2016-02-17,SWPPX,4.973299980163574,4.973299980163574,4.973299980163574,4.973299980163574,2.4542582035064697,0,SWPPX
2016-02-18,SWPPX,4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137,2.4427602291107178,0,SWPPX
2016-02-19,SWPPX,4.951700210571289,4.951700210571289,4.951700210571289,4.951700210571289,2.443599224090576,0,SWPPX
2016-02-22,SWPPX,5.0233001708984375,5.0233001708984375,5.0233001708984375,5.0233001708984375,2.4789328575134277,0,SWPPX
2016-02-23,SWPPX,4.960000038146973,4.960000038146973,4.960000038146973,4.960000038146973,2.447695255279541,0,SWPPX
2016-02-24,SWPPX,4.98330020904541,4.98330020904541,4.98330020904541,4.98330020904541,2.459193706512451,0,SWPPX
2016-02-25,SWPPX,5.039999961853027,5.039999961853027,5.039999961853027,5.039999961853027,2.4871740341186523,0,SWPPX
2016-02-26,SWPPX,5.031700134277344,5.031700134277344,5.031700134277344,5.031700134277344,2.4830782413482666,0,SWPPX
2016-02-29,SWPPX,4.991700172424316,4.991700172424316,4.991700172424316,4.991700172424316,2.463338613510132,0,SWPPX
2016-03-01,SWPPX,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,2.5217182636260986,0,SWPPX
2016-03-02,SWPPX,5.131700038909912,5.131700038909912,5.131700038909912,5.131700038909912,2.5324268341064453,0,SWPPX
2016-03-03,SWPPX,5.150000095367432,5.150000095367432,5.150000095367432,5.150000095367432,2.5414576530456543,0,SWPPX
2016-03-04,SWPPX,5.1666998863220215,5.1666998863220215,5.1666998863220215,5.1666998863220215,2.549698829650879,0,SWPPX
2016-03-07,SWPPX,5.1717000007629395,5.1717000007629395,5.1717000007629395,5.1717000007629395,2.55216646194458,0,SWPPX
2016-03-08,SWPPX,5.114999771118164,5.114999771118164,5.114999771118164,5.114999771118164,2.5241854190826416,0,SWPPX
2016-03-09,SWPPX,5.14169979095459,5.14169979095459,5.14169979095459,5.14169979095459,2.5373613834381104,0,SWPPX
2016-03-10,SWPPX,5.1433000564575195,5.1433000564575195,5.1433000564575195,5.1433000564575195,2.5381510257720947,0,SWPPX
2016-03-11,SWPPX,5.228300094604492,5.228300094604492,5.228300094604492,5.228300094604492,2.5800979137420654,0,SWPPX
2016-03-14,SWPPX,5.221700191497803,5.221700191497803,5.221700191497803,5.221700191497803,2.576840400695801,0,SWPPX
2016-03-15,SWPPX,5.2133002281188965,5.2133002281188965,5.2133002281188965,5.2133002281188965,2.57269549369812,0,SWPPX
2016-03-16,SWPPX,5.241700172424316,5.241700172424316,5.241700172424316,5.241700172424316,2.586710214614868,0,SWPPX
2016-03-17,SWPPX,5.276700019836426,5.276700019836426,5.276700019836426,5.276700019836426,2.603982448577881,0,SWPPX
2016-03-18,SWPPX,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,2.61548113822937,0,SWPPX
2016-03-21,SWPPX,5.304999828338623,5.304999828338623,5.304999828338623,5.304999828338623,2.617948293685913,0,SWPPX
2016-03-22,SWPPX,5.301700115203857,5.301700115203857,5.301700115203857,5.301700115203857,2.616319417953491,0,SWPPX
2016-03-23,SWPPX,5.2683000564575195,5.2683000564575195,5.2683000564575195,5.2683000564575195,2.5998375415802,0,SWPPX
2016-03-24,SWPPX,5.264999866485596,5.264999866485596,5.264999866485596,5.264999866485596,2.598208427429199,0,SWPPX
2016-03-28,SWPPX,5.2683000564575195,5.2683000564575195,5.2683000564575195,5.2683000564575195,2.5998375415802,0,SWPPX
2016-03-29,SWPPX,5.316699981689453,5.316699981689453,5.316699981689453,5.316699981689453,2.6237223148345947,0,SWPPX
2016-03-30,SWPPX,5.340000152587891,5.340000152587891,5.340000152587891,5.340000152587891,2.6352200508117676,0,SWPPX
2016-03-31,SWPPX,5.3282999992370605,5.3282999992370605,5.3282999992370605,5.3282999992370605,2.629446506500244,0,SWPPX
2016-04-01,SWPPX,5.36329984664917,5.36329984664917,5.36329984664917,5.36329984664917,2.6467180252075195,0,SWPPX
2016-04-04,SWPPX,5.346700191497803,5.346700191497803,5.346700191497803,5.346700191497803,2.638526678085327,0,SWPPX
2016-04-05,SWPPX,5.2916998863220215,5.2916998863220215,5.2916998863220215,5.2916998863220215,2.611384630203247,0,SWPPX
2016-04-06,SWPPX,5.349999904632568,5.349999904632568,5.349999904632568,5.349999904632568,2.640155076980591,0,SWPPX
2016-04-07,SWPPX,5.2866997718811035,5.2866997718811035,5.2866997718811035,5.2866997718811035,2.608916997909546,0,SWPPX
2016-04-08,SWPPX,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,2.61548113822937,0,SWPPX
2016-04-11,SWPPX,5.2866997718811035,5.2866997718811035,5.2866997718811035,5.2866997718811035,2.608916997909546,0,SWPPX
2016-04-12,SWPPX,5.336699962615967,5.336699962615967,5.336699962615967,5.336699962615967,2.633591651916504,0,SWPPX
2016-04-13,SWPPX,5.39169979095459,5.39169979095459,5.39169979095459,5.39169979095459,2.660733222961426,0,SWPPX
2016-04-14,SWPPX,5.3933000564575195,5.3933000564575195,5.3933000564575195,5.3933000564575195,2.66152286529541,0,SWPPX
2016-04-15,SWPPX,5.388299942016602,5.388299942016602,5.388299942016602,5.388299942016602,2.659055233001709,0,SWPPX
2016-04-18,SWPPX,5.423299789428711,5.423299789428711,5.423299789428711,5.423299789428711,2.6763272285461426,0,SWPPX
2016-04-19,SWPPX,5.440000057220459,5.440000057220459,5.440000057220459,5.440000057220459,2.6845688819885254,0,SWPPX
2016-04-20,SWPPX,5.445000171661377,5.445000171661377,5.445000171661377,5.445000171661377,2.6870362758636475,0,SWPPX
2016-04-21,SWPPX,5.4166998863220215,5.4166998863220215,5.4166998863220215,5.4166998863220215,2.6730704307556152,0,SWPPX
2016-04-22,SWPPX,5.4166998863220215,5.4166998863220215,5.4166998863220215,5.4166998863220215,2.6730704307556152,0,SWPPX
2016-04-25,SWPPX,5.406700134277344,5.406700134277344,5.406700134277344,5.406700134277344,2.6681363582611084,0,SWPPX
2016-04-26,SWPPX,5.4166998863220215,5.4166998863220215,5.4166998863220215,5.4166998863220215,2.6730704307556152,0,SWPPX
2016-04-27,SWPPX,5.426700115203857,5.426700115203857,5.426700115203857,5.426700115203857,2.6780059337615967,0,SWPPX
2016-04-28,SWPPX,5.376699924468994,5.376699924468994,5.376699924468994,5.376699924468994,2.6533315181732178,0,SWPPX
2016-04-29,SWPPX,5.348299980163574,5.348299980163574,5.348299980163574,5.348299980163574,2.6393160820007324,0,SWPPX
2016-05-02,SWPPX,5.389999866485596,5.389999866485596,5.389999866485596,5.389999866485596,2.6598942279815674,0,SWPPX
2016-05-03,SWPPX,5.34499979019165,5.34499979019165,5.34499979019165,5.34499979019165,2.6376876831054688,0,SWPPX
2016-05-04,SWPPX,5.313300132751465,5.313300132751465,5.313300132751465,5.313300132751465,2.6220438480377197,0,SWPPX
2016-05-05,SWPPX,5.313300132751465,5.313300132751465,5.313300132751465,5.313300132751465,2.6220438480377197,0,SWPPX
2016-05-06,SWPPX,5.331699848175049,5.331699848175049,5.331699848175049,5.331699848175049,2.6311235427856445,0,SWPPX
2016-05-09,SWPPX,5.335000038146973,5.335000038146973,5.335000038146973,5.335000038146973,2.6327526569366455,0,SWPPX
2016-05-10,SWPPX,5.401700019836426,5.401700019836426,5.401700019836426,5.401700019836426,2.6656687259674072,0,SWPPX
2016-05-11,SWPPX,5.353300094604492,5.353300094604492,5.353300094604492,5.353300094604492,2.6417837142944336,0,SWPPX
2016-05-12,SWPPX,5.353300094604492,5.353300094604492,5.353300094604492,5.353300094604492,2.6417837142944336,0,SWPPX
2016-05-13,SWPPX,5.308300018310547,5.308300018310547,5.308300018310547,5.308300018310547,2.6195766925811768,0,SWPPX
2016-05-16,SWPPX,5.360000133514404,5.360000133514404,5.360000133514404,5.360000133514404,2.645089626312256,0,SWPPX
2016-05-17,SWPPX,5.311699867248535,5.311699867248535,5.311699867248535,5.311699867248535,2.6212539672851562,0,SWPPX
2016-05-18,SWPPX,5.313300132751465,5.313300132751465,5.313300132751465,5.313300132751465,2.6220438480377197,0,SWPPX
2016-05-19,SWPPX,5.293300151824951,5.293300151824951,5.293300151824951,5.293300151824951,2.6121742725372314,0,SWPPX
2016-05-20,SWPPX,5.326700210571289,5.326700210571289,5.326700210571289,5.326700210571289,2.6286566257476807,0,SWPPX
2016-05-23,SWPPX,5.315000057220459,5.315000057220459,5.315000057220459,5.315000057220459,2.6228830814361572,0,SWPPX
2016-05-24,SWPPX,5.388299942016602,5.388299942016602,5.388299942016602,5.388299942016602,2.659055233001709,0,SWPPX
2016-05-25,SWPPX,5.426700115203857,5.426700115203857,5.426700115203857,5.426700115203857,2.6780059337615967,0,SWPPX
2016-05-26,SWPPX,5.425000190734863,5.425000190734863,5.425000190734863,5.425000190734863,2.67716646194458,0,SWPPX
2016-05-27,SWPPX,5.449999809265137,5.449999809265137,5.449999809265137,5.449999809265137,2.6895034313201904,0,SWPPX
2016-05-31,SWPPX,5.445000171661377,5.445000171661377,5.445000171661377,5.445000171661377,2.6870362758636475,0,SWPPX
2016-06-01,SWPPX,5.451700210571289,5.451700210571289,5.451700210571289,5.451700210571289,2.690342664718628,0,SWPPX
2016-06-02,SWPPX,5.468299865722656,5.468299865722656,5.468299865722656,5.468299865722656,2.6985347270965576,0,SWPPX
2016-06-03,SWPPX,5.451700210571289,5.451700210571289,5.451700210571289,5.451700210571289,2.690342664718628,0,SWPPX
2016-06-06,SWPPX,5.478300094604492,5.478300094604492,5.478300094604492,5.478300094604492,2.7034692764282227,0,SWPPX
2016-06-07,SWPPX,5.485000133514404,5.485000133514404,5.485000133514404,5.485000133514404,2.706775426864624,0,SWPPX
2016-06-08,SWPPX,5.505000114440918,5.505000114440918,5.505000114440918,5.505000114440918,2.7166457176208496,0,SWPPX
2016-06-09,SWPPX,5.494999885559082,5.494999885559082,5.494999885559082,5.494999885559082,2.7117109298706055,0,SWPPX
2016-06-10,SWPPX,5.445000171661377,5.445000171661377,5.445000171661377,5.445000171661377,2.6870362758636475,0,SWPPX
2016-06-13,SWPPX,5.403299808502197,5.403299808502197,5.403299808502197,5.403299808502197,2.6664576530456543,0,SWPPX
2016-06-14,SWPPX,5.3933000564575195,5.3933000564575195,5.3933000564575195,5.3933000564575195,2.66152286529541,0,SWPPX
2016-06-15,SWPPX,5.383299827575684,5.383299827575684,5.383299827575684,5.383299827575684,2.656587839126587,0,SWPPX
2016-06-16,SWPPX,5.401700019836426,5.401700019836426,5.401700019836426,5.401700019836426,2.6656687259674072,0,SWPPX
2016-06-17,SWPPX,5.383299827575684,5.383299827575684,5.383299827575684,5.383299827575684,2.656587839126587,0,SWPPX
2016-06-20,SWPPX,5.414999961853027,5.414999961853027,5.414999961853027,5.414999961853027,2.672231674194336,0,SWPPX
2016-06-21,SWPPX,5.429999828338623,5.429999828338623,5.429999828338623,5.429999828338623,2.6796340942382812,0,SWPPX
2016-06-22,SWPPX,5.4217000007629395,5.4217000007629395,5.4217000007629395,5.4217000007629395,2.6755380630493164,0,SWPPX
2016-06-23,SWPPX,5.493299961090088,5.493299961090088,5.493299961090088,5.493299961090088,2.710871696472168,0,SWPPX
2016-06-24,SWPPX,5.2967000007629395,5.2967000007629395,5.2967000007629395,5.2967000007629395,2.6138525009155273,0,SWPPX
2016-06-27,SWPPX,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,2.566131591796875,0,SWPPX
2016-06-28,SWPPX,5.295000076293945,5.295000076293945,5.295000076293945,5.295000076293945,2.61301326751709,0,SWPPX
2016-06-29,SWPPX,5.385000228881836,5.385000228881836,5.385000228881836,5.385000228881836,2.6574268341064453,0,SWPPX
2016-06-30,SWPPX,5.4583001136779785,5.4583001136779785,5.4583001136779785,5.4583001136779785,2.6935997009277344,0,SWPPX
2016-07-01,SWPPX,5.46999979019165,5.46999979019165,5.46999979019165,5.46999979019165,2.6993727684020996,0,SWPPX
2016-07-05,SWPPX,5.431700229644775,5.431700229644775,5.431700229644775,5.431700229644775,2.6804730892181396,0,SWPPX
2016-07-06,SWPPX,5.4633002281188965,5.4633002281188965,5.4633002281188965,5.4633002281188965,2.6960675716400146,0,SWPPX
2016-07-07,SWPPX,5.460000038146973,5.460000038146973,5.460000038146973,5.460000038146973,2.6944384574890137,0,SWPPX
2016-07-08,SWPPX,5.5416998863220215,5.5416998863220215,5.5416998863220215,5.5416998863220215,2.7347564697265625,0,SWPPX
2016-07-11,SWPPX,5.561699867248535,5.561699867248535,5.561699867248535,5.561699867248535,2.74462628364563,0,SWPPX
2016-07-12,SWPPX,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,2.763526678085327,0,SWPPX
2016-07-13,SWPPX,5.6016998291015625,5.6016998291015625,5.6016998291015625,5.6016998291015625,2.7643656730651855,0,SWPPX
2016-07-14,SWPPX,5.631700038909912,5.631700038909912,5.631700038909912,5.631700038909912,2.779170036315918,0,SWPPX
2016-07-15,SWPPX,5.625,5.625,5.625,5.625,2.7758641242980957,0,SWPPX
2016-07-18,SWPPX,5.639999866485596,5.639999866485596,5.639999866485596,5.639999866485596,2.7832658290863037,0,SWPPX
2016-07-19,SWPPX,5.631700038909912,5.631700038909912,5.631700038909912,5.631700038909912,2.779170036315918,0,SWPPX
2016-07-20,SWPPX,5.656700134277344,5.656700134277344,5.656700134277344,5.656700134277344,2.7915072441101074,0,SWPPX
2016-07-21,SWPPX,5.635000228881836,5.635000228881836,5.635000228881836,5.635000228881836,2.780799150466919,0,SWPPX
2016-07-22,SWPPX,5.6616997718811035,5.6616997718811035,5.6616997718811035,5.6616997718811035,2.7939746379852295,0,SWPPX
2016-07-25,SWPPX,5.644999980926514,5.644999980926514,5.644999980926514,5.644999980926514,2.785733461380005,0,SWPPX
2016-07-26,SWPPX,5.646699905395508,5.646699905395508,5.646699905395508,5.646699905395508,2.7865726947784424,0,SWPPX
2016-07-27,SWPPX,5.639999866485596,5.639999866485596,5.639999866485596,5.639999866485596,2.7832658290863037,0,SWPPX
2016-07-28,SWPPX,5.6483001708984375,5.6483001708984375,5.6483001708984375,5.6483001708984375,2.787362575531006,0,SWPPX
2016-07-29,SWPPX,5.658299922943115,5.658299922943115,5.658299922943115,5.658299922943115,2.79229736328125,0,SWPPX
2016-08-01,SWPPX,5.651700019836426,5.651700019836426,5.651700019836426,5.651700019836426,2.7890400886535645,0,SWPPX
2016-08-02,SWPPX,5.614999771118164,5.614999771118164,5.614999771118164,5.614999771118164,2.7709288597106934,0,SWPPX
2016-08-03,SWPPX,5.635000228881836,5.635000228881836,5.635000228881836,5.635000228881836,2.780799150466919,0,SWPPX
2016-08-04,SWPPX,5.63670015335083,5.63670015335083,5.63670015335083,5.63670015335083,2.781637668609619,0,SWPPX
2016-08-05,SWPPX,5.684999942779541,5.684999942779541,5.684999942779541,5.684999942779541,2.8054728507995605,0,SWPPX
2016-08-08,SWPPX,5.681700229644775,5.681700229644775,5.681700229644775,5.681700229644775,2.803844690322876,0,SWPPX
