date,symbol,open,high,low,close,adjusted_close,volume,ticker,daily_return,rolling_return_7,rolling_return_14,rolling_return_30,volatility_7,volatility_14,volatility_30,sharpe_30,lag1_close,lag1_volume,target_return
2015-11-19,AAPL,29.40999984741211,29.9375,29.190000534057617,29.69499969482422,26.807161331176758,173183200,AAPL,0.01270343707510313,0.017213343804614034,-0.0017705047181379996,0.08939206632835162,0.019577237641305544,0.01693937588168661,0.01765655786448674,2.6148709017960794,26.470890045166016,186698800.0,0.004377903349298773
2015-11-20,AAPL,29.799999237060547,29.979999542236328,29.712499618530273,29.825000762939453,26.92452049255371,137148400,AAPL,0.004377903349298773,0.02747383003704784,-0.011300055891981353,0.06859313969436376,0.019236249925765052,0.016513903265465892,0.017213084785241743,2.0812794126868317,26.807161331176758,173183200.0,-0.012992516472028592
2015-11-23,AAPL,29.8174991607666,29.9325008392334,29.334999084472656,29.4375,26.574703216552734,129930000,AAPL,-0.012992516472028592,0.017542176065904247,-0.03521251841851225,0.05962417438352419,0.020175345282993605,0.0164228097854002,0.017396752577232256,1.8051962726122073,26.92452049255371,137148400.0,0.00959663665546584
2015-11-24,AAPL,29.332500457763672,29.837499618530273,29.280000686645508,29.719999313354492,26.829730987548828,171212800,AAPL,0.00959663665546584,0.05821603802399222,-0.021402655363784606,0.06797452016520888,0.01448863390081394,0.01671359166581794,0.017450491737835267,2.0390031896427816,26.574703216552734,129930000.0,-0.007150105363762704
2015-11-25,AAPL,29.802499771118164,29.8075008392334,29.479999542236328,29.50749969482422,26.637895584106445,85553200,AAPL,-0.007150105363762704,0.03371844463294149,-0.023899965103163057,0.07553976336772728,0.014996777415109542,0.016764663281548225,0.017268771178438405,2.2744516645744746,26.829730987548828,171212800.0,-0.0018639647960404515
2015-11-27,AAPL,29.572500228881836,29.602500915527344,29.399999618530273,29.452499389648438,26.58824348449707,52185600,AAPL,-0.0018639647960404515,0.03623897185304381,-0.026846324914537756,0.05769968952415083,0.014776733415725262,0.01674592595600922,0.017124958119815965,1.7733487118026736,26.637895584106445,85553200.0,0.0041594281507244535
2015-11-30,AAPL,29.497499465942383,29.852500915527344,29.4375,29.575000762939453,26.698835372924805,156721200,AAPL,0.0041594281507244535,0.008611169755526005,-0.018826869039521466,0.06994265996403981,0.009148797781270894,0.01680516520903476,0.017037038958518727,2.1393729569171005,26.58824348449707,52185600.0,-0.008115086578473818
2015-12-01,AAPL,29.6875,29.702499389648438,29.21500015258789,29.334999084472656,26.4821720123291,139409600,AAPL,-0.008115086578473818,-0.012123227626854027,0.004881434892597403,0.054705695749632355,0.00813727539609097,0.014576459844017066,0.017126930225012743,1.6854258885808324,26.698835372924805,156721200.0,-0.009033666479764668
2015-12-02,AAPL,29.334999084472656,29.52750015258789,29.020000457763672,29.06999969482422,26.24294090270996,133546400,AAPL,-0.009033666479764668,-0.025314456019086773,0.001463888955812287,0.026436972401401526,0.00804260987430888,0.014712673768699353,0.016953030243568458,0.8508623940664893,26.4821720123291,139409600.0,-0.009287906795178325
2015-12-03,AAPL,29.137500762939453,29.197500228881836,28.55500030517578,28.799999237060547,25.99919891357422,166278000,AAPL,-0.009287906795178325,-0.021656095207868487,-0.004493814177000677,0.01699266822896739,0.00742164282849183,0.0149071912694579,0.017056445733194515,0.5602799366422563,26.24294090270996,133546400.0,0.03324655118733166
2015-12-04,AAPL,28.822500228881836,29.8125,28.77750015258789,29.75749969482422,26.863582611083984,231108000,AAPL,0.03324655118733166,0.0012617205722587066,0.05955121096906102,0.03497420767921722,0.015331955789028356,0.014909513282872777,0.017881021993067726,1.065679163004715,25.99919891357422,166278000.0,-0.0063010082039134385
2015-12-07,AAPL,29.7450008392334,29.96500015258789,29.452499389648438,29.56999969482422,26.69431495666504,128336800,AAPL,-0.0063010082039134385,0.0021180116267238702,0.035907872317432865,-0.0024666936134601913,0.015266600639591427,0.014720318057916217,0.017021063232853868,-0.039966150153284745,26.863582611083984,231108000.0,-0.000422421220978797
2015-12-08,AAPL,29.3799991607666,29.649999618530273,29.21500015258789,29.5575008392334,26.68303871154785,137238000,AAPL,-0.000422421220978797,0.0035653061138112285,0.03993348099476113,0.029980056537889155,0.015240662477027708,0.014616472108724634,0.015916776880845127,1.0041063540247723,26.69431495666504,128336800.0,-0.022075832491815217
2015-12-09,AAPL,29.40999984741211,29.422500610351562,28.770000457763672,28.905000686645508,26.0939884185791,185445600,AAPL,-0.022075832491815217,-0.022654432146470227,-0.014238343551872479,0.013661360900614428,0.017307067935807923,0.013494327782091609,0.01642201974013356,0.4659313181858474,26.68303871154785,137238000.0,0.004757043922616999
2015-12-10,AAPL,29.010000228881836,29.235000610351562,28.877500534057617,29.042499542236328,26.21811866760254,116850800,AAPL,0.004757043922616999,-0.009970985182168213,-0.02197333228599485,-0.021822165321318976,0.01737423203600202,0.013035642496721813,0.014555177607308454,-0.7993553435207007,26.0939884185791,185445600.0,-0.025738177609306634
2015-12-11,AAPL,28.797500610351562,28.84749984741211,28.212499618530273,28.295000076293945,25.543312072753906,187544800,AAPL,-0.025738177609306634,-0.026659696127418697,-0.05129927644140564,-0.0569611691608064,0.019615696617075015,0.01440290438978944,0.015091344014963433,-2.043832582125842,26.21811866760254,116850800.0,-0.00618478781295051
2015-12-14,AAPL,28.045000076293945,28.170000076293945,27.447500228881836,28.1200008392334,25.385332107543945,257274800,AAPL,-0.00618478781295051,-0.023610989248971537,-0.04475576262571235,-0.05471575508425275,0.019502810882461568,0.01417668015007032,0.015061315335854667,-1.9649691268832095,25.543312072753906,187544800.0,-0.01769208950934409
2015-12-15,AAPL,27.985000610351562,28.200000762939453,27.587499618530273,27.622499465942383,24.93621253967285,213292400,AAPL,-0.01769208950934409,-0.07174657599898437,-0.0705753795576528,-0.08431305392945843,0.011463799139971297,0.01416197673549234,0.015026620644392415,-3.0875788514649294,25.385332107543945,257274800.0,0.007692891951410763
2015-12-16,AAPL,27.767499923706055,27.997499465942383,27.200000762939453,27.834999084472656,25.12804412841797,224954000,AAPL,0.007692891951410763,-0.05867432188425592,-0.05668058315347302,-0.08773308908961397,0.013382296398915174,0.014548749411285304,0.0149181469962747,-3.2440281400553657,24.93621253967285,213292400.0,-0.0211965206281427
2015-12-17,AAPL,28.0049991607666,28.0625,27.2450008392334,27.2450008392334,24.595417022705078,179091200,AAPL,-0.0211965206281427,-0.07823777911543839,-0.07495141463383836,-0.10289783375727724,0.01358827877212534,0.015225859529128052,0.015284594931670684,-3.739066500433957,25.12804412841797,224954000.0,-0.02706907951419002
2015-12-18,AAPL,27.227500915527344,27.3799991607666,26.452499389648438,26.50749969482422,23.929641723632812,385813200,AAPL,-0.02706907951419002,-0.08294426517815345,-0.1037196420972063,-0.12313928674443686,0.014346447532409571,0.01597983583971396,0.01587928248072528,-4.347448914967311,24.595417022705078,179091200.0,0.012261175333316832
2015-12-21,AAPL,26.81999969482422,26.842500686645508,26.392499923706055,26.832500457763672,24.223047256469727,190362400,AAPL,0.012261175333316832,-0.07609514002231221,-0.08530738169088292,-0.1134146385733601,0.016009124451729403,0.01684118295978859,0.016136948357502023,-3.913945899421053,23.929641723632812,385813200.0,-0.0009319792914138647
2015-12-22,AAPL,26.850000381469727,26.93000030517578,26.612499237060547,26.8075008392334,24.200471878051758,131157600,AAPL,-0.0009319792914138647,-0.05257110710143598,-0.07782927348844837,-0.11064087883815987,0.014947485580879362,0.016876125519454697,0.016145846678270983,-3.809670287653503,24.223047256469727,190362400.0,0.01286978099099323
2015-12-23,AAPL,26.8174991607666,27.212499618530273,26.799999237060547,27.15250015258789,24.511926651000977,130629600,AAPL,0.01286978099099323,-0.03440591018635575,-0.05720454185981616,-0.06988067241718598,0.016858586151461203,0.017533761729481328,0.015538289956522896,-2.4470656247127587,24.200471878051758,131157600.0,-0.005340467651972269
2015-12-24,AAPL,27.25,27.25,26.987499237060547,27.00749969482422,24.38102149963379,54281600,AAPL,-0.005340467651972269,-0.022264449308641687,-0.09241362730322811,-0.06958931553219516,0.01591229577554143,0.013868723240090608,0.015536073599405438,-2.4368060114722327,24.511926651000977,130629600.0,-0.011200314300361391
2015-12-28,AAPL,26.897499084472656,26.922500610351562,26.545000076293945,26.704999923706055,24.107946395874023,106816800,AAPL,-0.011200314300361391,-0.04059598619497373,-0.09688836611801688,-0.07690964462556416,0.015369154985519202,0.013916560532311386,0.015620499506261563,-2.6892663970558286,24.38102149963379,54281600.0,0.01797380230099166
2015-12-29,AAPL,26.739999771118164,27.357500076293945,26.71500015258789,27.184999465942383,24.541257858276367,123724800,AAPL,0.01797380230099166,-0.0022020022827307084,-0.08026750162996121,-0.03204573050089299,0.015949407039582503,0.01539215470909047,0.015213414569998116,-1.1201419821794365,24.107946395874023,106816800.0,-0.013058684026431955
2015-12-30,AAPL,27.145000457763672,27.174999237060547,26.795000076293945,26.829999923706055,24.220781326293945,100855200,AAPL,-0.013058684026431955,0.012166483979306975,-0.0717869212723119,-0.06008084154553761,0.012528678247112651,0.014839620743264557,0.015003504946653819,-2.17403287545777,24.541257858276367,123724800.0,-0.019194852372276916
2015-12-31,AAPL,26.752500534057617,26.75749969482422,26.204999923706055,26.315000534057617,23.75586700439453,163649200,AAPL,-0.019194852372276916,-0.019286601191368158,-0.09391412459546866,-0.07414887281046445,0.013732928422820498,0.014982875141846258,0.015326791507420997,-2.642696382135535,24.220781326293945,100855200.0,0.00085508404874024
2016-01-04,AAPL,25.65250015258789,26.342500686645508,25.5,26.337499618530273,23.776180267333984,270597600,AAPL,0.00085508404874024,-0.017532369321384134,-0.06918178035748368,-0.10179898648040075,0.013787721651178236,0.014070892650546741,0.013930542579533644,-4.077893559443961,23.75586700439453,163649200.0,-0.025059431717741498
2016-01-05,AAPL,26.4375,26.462499618530273,25.602500915527344,25.677499771118164,23.180362701416016,223164000,AAPL,-0.025059431717741498,-0.05432310436236498,-0.0868599786989851,-0.13529215514299053,0.01421366370857712,0.015060948553371699,0.014122720387457712,-5.437301460871736,23.776180267333984,270597600.0,-0.019569518643094863
2016-01-06,AAPL,25.139999389648438,25.592500686645508,24.967500686645508,25.174999237060547,22.726734161376953,273829600,AAPL,-0.019569518643094863,-0.06785143675303695,-0.08860521118757214,-0.1559094184179698,0.01479859637306603,0.015177483313403609,0.014265799662414745,-6.271030478523644,23.180362701416016,223164000.0,-0.04220478887996115
2016-01-07,AAPL,24.670000076293945,25.032499313354492,24.107500076293945,24.112499237060547,21.76755714416504,324377600,AAPL,-0.04220478887996115,-0.09707957754997876,-0.1337345225549197,-0.18089180651294878,0.019230974098891216,0.017299194585092225,0.015715641893286534,-6.6760837864531934,22.726734161376953,273829600.0,0.005288075700359052
2016-01-08,AAPL,24.637500762939453,24.77750015258789,24.190000534057617,24.239999771118164,21.882665634155273,283192000,AAPL,0.005288075700359052,-0.10833153864705036,-0.11029499463438852,-0.1843874377901662,0.01600787741959361,0.017435472782100732,0.015582504441595488,-6.879434340283,21.76755714416504,324377600.0,0.01619218432714753
2016-01-11,AAPL,24.74250030517578,24.764999389648438,24.334999084472656,24.63249969482422,22.23699378967285,198957600,AAPL,0.01619218432714753,-0.08190435766279369,-0.07073436173882663,-0.16521206716717518,0.02021079786994519,0.01766049754680956,0.01612997556954538,-5.880185437112327,21.882665634155273,283192000.0,0.01451316278496484
2016-01-12,AAPL,25.137500762939453,25.172500610351562,24.709999084472656,24.989999771118164,22.559722900390625,196616800,AAPL,0.01451316278496484,-0.05035152384809338,-0.06866701527962571,-0.1515151080384597,0.02212376964827433,0.01783993932243314,0.016542265345766388,-5.209763656554386,22.23699378967285,198957600.0,-0.025710293180671417
2016-01-13,AAPL,25.079999923706055,25.297500610351562,24.325000762939453,24.34749984741211,21.979705810546875,249758400,AAPL,-0.025710293180671417,-0.07555774041868613,-0.09176540352996054,-0.17675413539436935,0.02279197507915353,0.01862575692015404,0.01684757394435169,-6.05350393888474,22.559722900390625,196616800.0,0.02187084768636738
2016-01-14,AAPL,24.489999771118164,25.1200008392334,23.934999465942383,24.8799991607666,22.460420608520508,252680400,AAPL,0.02187084768636738,-0.031058275583044637,-0.08369419799959676,-0.15186637266521108,0.024762229912451805,0.019488215189100128,0.017609936016779733,-4.890409698407051,21.979705810546875,249758400.0,-0.024015328477752895
2016-01-15,AAPL,24.049999237060547,24.427499771118164,23.84000015258789,24.282499313354492,21.9210262298584,319335600,AAPL,-0.024015328477752895,-0.03545198908903591,-0.10089795744662877,-0.16468865623232276,0.025272942866694844,0.020066738584443973,0.017928283211724537,-5.245753182015172,22.460420608520508,252680400.0,-0.00483888748657757
2016-01-19,AAPL,24.602500915527344,24.662500381469727,23.875,24.165000915527344,21.814952850341797,212350800,AAPL,-0.00483888748657757,0.0021773553119837086,-0.09511359897185867,-0.16093749954148862,0.019316361676886832,0.020045590180636452,0.01791704318035189,-5.1176496774771385,21.9210262298584,319335600.0,0.0013450705838553567
2016-01-20,AAPL,23.774999618530273,24.547500610351562,23.354999542236328,24.197500228881836,21.844295501708984,289337600,AAPL,0.0013450705838553567,-0.0017534487382743214,-0.10989503358556874,-0.18684354883119825,0.01920968861975305,0.018917647597574347,0.01641066873050739,-6.616050441243479,21.814952850341797,212350800.0,-0.005062735413878805
2016-01-21,AAPL,24.264999389648438,24.469999313354492,23.735000610351562,24.075000762939453,21.73370361328125,208646000,AAPL,-0.005062735413878805,-0.02263301330890044,-0.10268362855465518,-0.185830254548084,0.017837564123594565,0.01887751964705275,0.016413366692624706,-6.575042290538138,21.844295501708984,289337600.0,0.05316760745327653
2016-01-22,AAPL,24.657499313354492,25.364999771118164,24.592500686645508,25.354999542236328,22.889232635498047,263202000,AAPL,0.05316760745327653,0.014606107378283273,-0.0364808562337956,-0.14218043593393004,0.027548831047107477,0.024508348966900892,0.019705909494603074,-4.037440028177838,21.73370361328125,208646000.0,-0.019523021861498013
2016-01-25,AAPL,25.3799991607666,25.38249969482422,24.802499771118164,24.860000610351562,22.442365646362305,207178000,AAPL,-0.019523021861498013,0.021049409842120115,-0.0560987764213835,-0.13994115095171944,0.026579024434190066,0.024903799126811017,0.01963461956974302,-3.9833014148466974,22.889232635498047,263202000.0,0.00553081296924951
2016-01-26,AAPL,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,22.566490173339844,300308000,AAPL,0.00553081296924951,0.004722510173255534,-0.026482438432193778,-0.13927881479821724,0.02536367022385277,0.024230668759012048,0.019648146723644334,-3.959720433093114,22.442365646362305,207178000.0,-0.06570642040546548
2016-01-27,AAPL,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,21.08372688293457,533478800,AAPL,-0.06570642040546548,-0.038196174674676064,-0.07229403339590246,-0.17458915183423718,0.03519196153278444,0.02943473786246164,0.02229372521609454,-4.438485199894721,22.566490173339844,300308000.0,0.007171738234630354
2016-01-28,AAPL,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.234933853149414,222715200,AAPL,0.007171738234630354,-0.026588138932571392,-0.024468675446128296,-0.16349592106227073,0.03549333937034258,0.02752214334660255,0.0224256395022791,-4.097219326349424,21.08372688293457,533478800.0,0.03454157606320751
2016-01-29,AAPL,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,21.968421936035156,257666000,AAPL,0.03454157606320751,0.005682327192307879,0.003918914784587724,-0.11901529147283374,0.038321931683670166,0.029133340196914957,0.023465126673721075,-2.737821117597228,21.234933853149414,222715200.0,-0.009348676567880299
2016-02-01,AAPL,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,21.763046264648438,163774000,AAPL,-0.009348676567880299,0.0013500989932178076,-0.021313471124164374,-0.13391403829810877,0.038477172707280266,0.028885664979160133,0.023379747452022388,-3.1335182716698293,21.968421936035156,257666000.0,-0.02022181392912803
2016-02-02,AAPL,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.32295799255371,149428800,AAPL,-0.02022181392912803,-0.06842844702951112,-0.054821812896270083,-0.13305157733777884,0.031139407574893318,0.028928767654372165,0.02335643184466024,-3.1145639109575125,21.763046264648438,163774000.0,0.019792526788850573
2016-02-03,AAPL,23.75,24.209999084472656,23.520000457763672,24.087499618530273,21.744993209838867,183857200,AAPL,0.019792526788850573,-0.03107392721036406,-0.01067860519749908,-0.09129466036411216,0.03257455860205937,0.028812932136294947,0.02336080458321921,-2.052509745496074,21.32295799255371,149428800.0,0.008035251357402018
2016-02-04,AAPL,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,21.919719696044922,185886800,AAPL,0.008035251357402018,-0.028660658894089752,-0.02407349897403377,-0.09508826598229125,0.03271059454918316,0.028222324648437835,0.023278700357781294,-2.155808788520642,21.744993209838867,183857200.0,-0.026708182195194885
2016-02-05,AAPL,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.33428382873535,185672400,AAPL,-0.026708182195194885,0.01188390208201695,-0.02676619219240073,-0.11843521331978035,0.021929366911429108,0.02839719362419939,0.023669805858766692,-2.6964270985860574,21.919719696044922,185886800.0,0.010529525827136288
2016-02-08,AAPL,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,21.558923721313477,216085600,AAPL,0.010529525827136288,0.015257399453401765,-0.011736405335586508,-0.12047208576184731,0.022100096784472386,0.028557243769451263,0.02361635799495984,-2.754965519998927,21.33428382873535,185672400.0,-0.0002105619837415862
2016-02-09,AAPL,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,21.554384231567383,177324800,AAPL,-0.0002105619837415862,-0.018846947936147385,-0.013271715268589057,-0.11593596552584406,0.016979911848575675,0.02855270106401828,0.023624876848110647,-2.639072474932717,21.558923721313477,216085600.0,-0.007579792588161549
2016-02-10,AAPL,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,21.391006469726562,169374400,AAPL,-0.007579792588161549,-0.017095023849037605,-0.01576800483030738,-0.11269893675441611,0.016875409833398167,0.02859105015046786,0.023595144186926355,-2.5612033772754454,21.554384231567383,177324800.0,-0.006046251429329574
2016-02-11,AAPL,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,21.26167106628418,200298800,AAPL,-0.006046251429329574,-0.002874222530051096,-0.07110599097541359,-0.1336356437364179,0.015132076613746888,0.024014531195471932,0.023238926695100054,-3.1473990088402193,21.391006469726562,169374400.0,0.003094488240541038
2016-02-12,AAPL,23.547500610351562,23.625,23.252500534057617,23.497499465942383,21.327465057373047,161405600,AAPL,0.003094488240541038,-0.01920111670933533,-0.049678389816715796,-0.11945594280973626,0.012526251950949628,0.023720007662478355,0.023221092165330838,-2.781726316008352,21.26167106628418,200298800.0,0.028194643156419286
2016-02-16,AAPL,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,21.92878532409668,196231600,AAPL,0.028194643156419286,0.000413583210801427,-0.02825892925061746,-0.07691075556029447,0.01694370383825712,0.025106758781114902,0.023755345895943303,-1.6635653520821543,21.327465057373047,161405600.0,0.015314866079400469
2016-02-17,AAPL,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,22.26462173461914,179452800,AAPL,0.015314866079400469,0.043607646422642476,0.056009777504773206,-0.06357448991886927,0.012755268540123738,0.01737814210202552,0.023969177924424167,-1.3295064331042359,21.92878532409668,196231600.0,-0.018956360595332455
2016-02-18,AAPL,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,21.842565536499023,156084000,AAPL,-0.018956360595332455,0.013156585126980813,0.02861471985510744,-0.057712520815529356,0.01562694261930505,0.01838949816871087,0.023791140529460925,-1.2037142895471546,22.26462173461914,179452800.0,-0.0022854059123482706
2016-02-19,AAPL,24.0,24.190000534057617,23.950000762939453,24.010000228881836,21.792646408081055,141496800,AAPL,-0.0022854059123482706,0.011054000613236026,-0.008001281496955115,-0.041100835107374944,0.01569479273137311,0.015863808103743382,0.023551657249345166,-0.8276210285719466,21.842565536499023,156084000.0,0.008746306437731999
2016-02-22,AAPL,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,21.983251571655273,137123200,AAPL,0.008746306437731999,0.02768664030684498,0.010118312681461905,0.009908986390236851,0.015298048682949775,0.01582070371724091,0.02229070368829381,0.33506914486223127,21.792646408081055,141496800.0,-0.02260559252894978
2016-02-23,AAPL,24.100000381469727,24.125,23.637500762939453,23.672500610351562,21.48630714416504,127770400,AAPL,-0.02260559252894978,0.01056530679928902,0.007660717226398495,-0.018112897972154873,0.018130240510920895,0.01607554254441704,0.022665733735245046,-0.32167536917731965,21.983251571655273,137123200.0,0.014891150147807286
2016-02-24,AAPL,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,21.806262969970703,145022800,AAPL,0.014891150147807286,0.022449827549108292,0.002817649080897988,-0.019370011242355267,0.01882265327978876,0.015675332929805986,0.022634195433564264,-0.3525396146235642,21.48630714416504,127770400.0,0.006867544343178045
2016-02-25,AAPL,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,21.956018447875977,110330800,AAPL,0.006867544343178045,0.0012418892965024853,0.0016559861318665714,-0.026760277827002743,0.015572284093532856,0.01563414816236537,0.022503120776459773,-0.534376091201055,21.806262969970703,145022800.0,0.0015502189722305104
2016-02-26,AAPL,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,21.990055084228516,115964400,AAPL,0.0015502189722305104,-0.012331970139142445,0.030737908089977672,0.0004708558781836292,0.01416289247133473,0.013577351379699626,0.022001398042944632,0.10907356860850172,21.956018447875977,110330800.0,-0.002270164198106328
2016-02-29,AAPL,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,21.940134048461914,140865200,AAPL,-0.002270164198106328,0.004466897984115148,0.017682252234677565,-0.023164595584697967,0.012012343840391695,0.013406846412492164,0.02162159234436994,-0.47981877170172266,21.990055084228516,115964400.0,0.039714772272745114
2016-03-01,AAPL,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,22.811481475830078,201628400,AAPL,0.039714772272745114,0.04675132375713775,0.05832211353185479,0.040621056543365563,0.018828557252260115,0.016855354203450926,0.02235528192338868,1.0444215590607162,21.940134048461914,140865200.0,0.002188249856644564
2016-03-02,AAPL,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,22.861398696899414,132678400,AAPL,0.002188249856644564,0.039946189142301636,0.06873880521955855,0.04796920047164899,0.018872824873123358,0.01652979472280788,0.022322596628110786,1.212526872984902,22.811481475830078,201628400.0,0.007443961295706236
2016-03-03,AAPL,25.145000457763672,25.427499771118164,25.112499237060547,25.375,23.031578063964844,147822800,AAPL,0.007443961295706236,0.07191886951217907,0.08324402123252228,0.05435206469180809,0.014178590472872834,0.016234067218408393,0.022346022709356372,1.3556764381873847,22.861398696899414,132678400.0,0.01487704531112577
2016-03-04,AAPL,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,23.37421989440918,184220400,AAPL,0.01487704531112577,0.07190397211102617,0.09596803143412291,0.07548259193731832,0.014177789637591878,0.016384987565581113,0.022424853379989226,1.8214215863001137,23.031578063964844,147822800.0,-0.011066908106302287
